1;2.966666667;0.03;6.547E-07;7.10281E-09
2;6;0.03;1.32228E-06;8.40873E-09
3;8.9;0.03;1.95708E-06;1.01321E-08
4;11.96666667;0.03;2.62288E-06;1.22255E-08
