1;2.333333333;0.03;5.1502E-07;6.92403E-09
2;4.633333333;0.03;1.02185E-06;7.73935E-09
3;7.066666667;0.03;1.55625E-06;9.00246E-09
4;9.433333333;0.03;2.07333E-06;1.04809E-08
5;11.8;0.03;2.58687E-06;1.21071E-08
