1;2.133333333;0.03;4.70897E-07;6.87564E-09
2;4.333333333;0.03;9.55817E-07;7.60875E-09
3;6.466666667;0.03;1.42471E-06;8.66171E-09
4;8.666666667;0.03;1.90617E-06;9.98199E-09
5;10.83333333;0.03;2.3776E-06;1.14296E-08
