1;2.266666667;0.03;5.00313E-07;6.90746E-09
2;4.466666667;0.03;9.85168E-07;7.66602E-09
3;6.7;0.03;1.47588E-06;8.79226E-09
4;8.9;0.03;1.95708E-06;1.01321E-08
5;11.16666667;0.03;2.44984E-06;1.16615E-08
