1;2.3;0.03;5.07665E-07;6.91568E-09
2;4.666666667;0.03;1.02918E-06;7.75427E-09
3;7.016666667;0.03;1.5453E-06;8.97344E-09
4;9.4;0.03;2.06607E-06;1.04589E-08
5;11.75;0.03;2.57607E-06;1.20717E-08
